Date,Open,High,Low,Close,Adj Close,Volume
2020-09-14,60200.000000,60800.000000,59900.000000,60400.000000,54974.953125,20648281
2020-09-15,60900.000000,61000.000000,60500.000000,61000.000000,55521.066406,17877075
2020-09-16,61100.000000,61300.000000,60600.000000,61000.000000,55521.066406,17041444
2020-09-17,60700.000000,60800.000000,59300.000000,59500.000000,54155.796875,25108356
2020-09-18,59800.000000,59900.000000,59100.000000,59300.000000,53973.757813,18884571
2020-09-21,59100.000000,60000.000000,59000.000000,59200.000000,53882.738281,15140387
2020-09-22,59100.000000,59700.000000,57800.000000,58200.000000,52972.558594,20830381
2020-09-23,58400.000000,58800.000000,57400.000000,58600.000000,53336.628906,20111398
2020-09-24,57700.000000,58600.000000,57600.000000,57800.000000,52608.488281,17564020
2020-09-25,57700.000000,58200.000000,57700.000000,57900.000000,52699.500000,11444683
2020-09-28,58300.000000,58800.000000,57900.000000,58200.000000,53298.421875,12614080
2020-09-29,58300.000000,59000.000000,58200.000000,58200.000000,53298.421875,15503563
2020-10-05,57500.000000,59200.000000,57500.000000,58700.000000,53756.312500,20228289
2020-10-06,59400.000000,59900.000000,58700.000000,59000.000000,54031.046875,14463826
2020-10-07,58700.000000,59900.000000,58500.000000,59900.000000,54855.250000,14861838
2020-10-08,60500.000000,60700.000000,59500.000000,59700.000000,54672.101563,24589924
2020-10-12,60000.000000,60400.000000,59900.000000,60400.000000,55313.136719,16145837
2020-10-13,61000.000000,61400.000000,60400.000000,60900.000000,55771.023438,19247631
2020-10-14,61000.000000,61100.000000,60500.000000,60900.000000,55771.023438,16086716
2020-10-15,60700.000000,60800.000000,59700.000000,60000.000000,54946.828125,17756232
2020-10-16,60000.000000,60400.000000,59000.000000,59500.000000,54488.941406,16554190
2020-10-19,59600.000000,60200.000000,59500.000000,60000.000000,54946.828125,14474985
2020-10-20,60300.000000,60900.000000,60100.000000,60900.000000,55771.023438,19326115
2020-10-21,61200.000000,61500.000000,60600.000000,60900.000000,55771.023438,15703443
2020-10-22,60300.000000,60500.000000,59800.000000,60100.000000,55038.402344,14294095
2020-10-23,60400.000000,60400.000000,59800.000000,60200.000000,55129.980469,9322232
2020-10-26,60400.000000,61100.000000,60100.000000,60400.000000,55313.136719,13268226
2020-10-27,60300.000000,60300.000000,59500.000000,59800.000000,54763.675781,17260416
2020-10-28,59400.000000,59400.000000,58800.000000,59000.000000,54031.046875,14428882
2020-10-29,58200.000000,58500.000000,57500.000000,58100.000000,53206.839844,22636966
2020-10-30,58000.000000,58000.000000,56600.000000,56600.000000,51833.175781,26907844
2020-11-02,56400.000000,57500.000000,56000.000000,57400.000000,52565.792969,20489076
2020-11-03,57900.000000,58900.000000,57600.000000,58800.000000,53847.890625,14950919
2020-11-04,58900.000000,59000.000000,57800.000000,58500.000000,53573.160156,21718561
2020-11-05,59000.000000,60300.000000,58800.000000,60300.000000,55221.562500,20639475
2020-11-06,60700.000000,60800.000000,59600.000000,60100.000000,55038.402344,16910230
2020-11-09,60700.000000,60900.000000,60100.000000,60200.000000,55129.980469,15892961
2020-11-10,60500.000000,60500.000000,59500.000000,60200.000000,55129.980469,19073552
2020-11-11,60700.000000,61400.000000,60400.000000,61300.000000,56137.339844,25628510
2020-11-12,61000.000000,61400.000000,60700.000000,61000.000000,55862.605469,19800573
2020-11-13,61300.000000,63200.000000,61000.000000,63200.000000,57877.332031,31508829
2020-11-16,64000.000000,66700.000000,63900.000000,66300.000000,60716.250000,36354334
2020-11-17,67000.000000,67000.000000,65600.000000,65700.000000,60166.773438,30204089
2020-11-18,65700.000000,66200.000000,64700.000000,64800.000000,59342.574219,22963790
2020-11-19,64100.000000,64800.000000,63900.000000,64600.000000,59159.414063,16590290
2020-11-20,63900.000000,65200.000000,63900.000000,64700.000000,59251.000000,15068682
2020-11-23,64800.000000,67800.000000,64700.000000,67500.000000,61815.179688,27134398
2020-11-24,67900.000000,69500.000000,67000.000000,67700.000000,61998.335938,32158235
2020-11-25,67900.000000,68300.000000,66500.000000,66600.000000,60990.988281,32447065
2020-11-26,66100.000000,68000.000000,66000.000000,68000.000000,62273.070313,19023323
2020-11-27,68000.000000,68400.000000,67600.000000,68200.000000,62456.230469,14063434
2020-11-30,68400.000000,68600.000000,66700.000000,66700.000000,61082.562500,43811016
2020-12-01,67100.000000,68300.000000,67100.000000,67800.000000,62089.910156,22327173
2020-12-02,68400.000000,69900.000000,68300.000000,69500.000000,63646.738281,29703942
2020-12-03,70100.000000,70500.000000,69300.000000,69700.000000,63829.894531,23677989
2020-12-04,70400.000000,72100.000000,70100.000000,71500.000000,65478.316406,28130533
2020-12-07,72400.000000,73500.000000,71900.000000,72900.000000,66760.390625,28490496
2020-12-08,72200.000000,72900.000000,71600.000000,71700.000000,65661.468750,25000338
2020-12-09,72100.000000,73900.000000,72000.000000,73900.000000,67676.179688,24077996
2020-12-10,72700.000000,73800.000000,72500.000000,72900.000000,66760.390625,39882928
2020-12-11,73500.000000,73800.000000,73100.000000,73400.000000,67218.289063,18486672
2020-12-14,73600.000000,74500.000000,73200.000000,73800.000000,67584.601563,21510415
2020-12-15,73800.000000,74100.000000,73300.000000,73800.000000,67584.601563,20863671
2020-12-16,74100.000000,74500.000000,73400.000000,73800.000000,67584.601563,17512081
2020-12-17,73400.000000,73700.000000,72600.000000,73300.000000,67126.718750,24293214
2020-12-18,73300.000000,73700.000000,73000.000000,73000.000000,66851.960938,17613029
2020-12-21,73100.000000,73400.000000,72000.000000,73000.000000,66851.960938,20367355
2020-12-22,72500.000000,73200.000000,72100.000000,72300.000000,66210.937500,16304910
2020-12-23,72400.000000,74000.000000,72300.000000,73900.000000,67676.179688,19411326
2020-12-24,74100.000000,78800.000000,74000.000000,77800.000000,71247.718750,32502870
2020-12-28,79000.000000,80100.000000,78200.000000,78700.000000,72071.921875,40085044
2020-12-29,78800.000000,78900.000000,77300.000000,78300.000000,73510.187500,30339449
2020-12-30,77400.000000,81300.000000,77300.000000,81000.000000,76045.046875,29417421
2021-01-04,81000.000000,84400.000000,80200.000000,83000.000000,77922.695313,38655276
2021-01-05,81600.000000,83900.000000,81600.000000,83900.000000,78767.640625,35335669
2021-01-06,83300.000000,84500.000000,82100.000000,82200.000000,77171.648438,42089013
2021-01-07,82800.000000,84200.000000,82700.000000,82900.000000,77828.820313,32644642
2021-01-08,83300.000000,90000.000000,83000.000000,88800.000000,83367.898438,59013307
2021-01-11,90000.000000,96800.000000,89500.000000,91000.000000,85433.328125,90306177
2021-01-12,90300.000000,91400.000000,87800.000000,90600.000000,85057.789063,48682416
2021-01-13,89800.000000,91200.000000,89100.000000,89700.000000,84212.851563,36068848
2021-01-14,88700.000000,90000.000000,88700.000000,89700.000000,84212.851563,26393970
2021-01-15,89800.000000,91800.000000,88000.000000,88000.000000,82616.835938,33431809
2021-01-18,86600.000000,87300.000000,84100.000000,85000.000000,79800.343750,43227951
2021-01-19,84500.000000,88000.000000,83600.000000,87000.000000,81678.015625,39895044
2021-01-20,89000.000000,89000.000000,86500.000000,87200.000000,81865.789063,25211127
2021-01-21,87500.000000,88600.000000,86500.000000,88100.000000,82710.718750,25318011
2021-01-22,89000.000000,89700.000000,86800.000000,86800.000000,81490.250000,30861661
2021-01-25,87000.000000,89900.000000,86300.000000,89400.000000,83931.187500,27258534
2021-01-26,88800.000000,89200.000000,86500.000000,86700.000000,81396.367188,33178936
2021-01-27,86600.000000,87700.000000,85600.000000,85600.000000,80363.656250,26423070
2021-01-28,83200.000000,85600.000000,83200.000000,83700.000000,78579.875000,31859808
2021-01-29,84500.000000,85000.000000,82000.000000,82000.000000,76983.859375,39615978
2021-02-01,81700.000000,83400.000000,81000.000000,83000.000000,77922.695313,28046832
2021-02-02,84100.000000,86400.000000,83700.000000,84400.000000,79237.039063,26302077
2021-02-03,84800.000000,85400.000000,83400.000000,84600.000000,79424.828125,22112205
2021-02-04,83500.000000,83800.000000,82100.000000,82500.000000,77453.281250,24171688
2021-02-05,83100.000000,84000.000000,82500.000000,83500.000000,78392.125000,18036835
2021-02-08,83800.000000,84200.000000,83000.000000,83000.000000,77922.695313,15338765
2021-02-09,84000.000000,84800.000000,82700.000000,82700.000000,77641.039063,20898332
2021-02-10,82600.000000,82600.000000,81600.000000,81600.000000,76608.351563,23025766
2021-02-15,83800.000000,84500.000000,83300.000000,84200.000000,79049.304688,23529706
2021-02-16,84500.000000,86000.000000,84200.000000,84900.000000,79706.460938,20483100
2021-02-17,83900.000000,84200.000000,83000.000000,83200.000000,78110.453125,18307735
2021-02-18,83200.000000,83600.000000,82100.000000,82100.000000,77077.757813,21327683
2021-02-19,82300.000000,82800.000000,81000.000000,82600.000000,77547.164063,25880879
2021-02-22,83800.000000,84200.000000,82200.000000,82200.000000,77171.648438,25419886
2021-02-23,81200.000000,82900.000000,81100.000000,82000.000000,76983.859375,20587314
2021-02-24,81800.000000,83600.000000,81300.000000,82000.000000,76983.859375,26807651
2021-02-25,84000.000000,85400.000000,83000.000000,85300.000000,80082.007813,34155986
2021-02-26,82800.000000,83400.000000,82000.000000,82500.000000,77453.281250,38520800
2021-03-02,85100.000000,85300.000000,83000.000000,83600.000000,78486.007813,33498180
2021-03-03,83500.000000,84000.000000,82800.000000,84000.000000,78861.539063,19882132
2021-03-04,82600.000000,83200.000000,82200.000000,82400.000000,77359.406250,24348331
2021-03-05,81100.000000,82600.000000,81100.000000,82100.000000,77077.757813,20508971
2021-03-08,82900.000000,83000.000000,81600.000000,82000.000000,76983.859375,17641256
2021-03-09,81400.000000,81900.000000,80600.000000,81400.000000,76420.570313,25420764
2021-03-10,82400.000000,82500.000000,80700.000000,80900.000000,75951.171875,20038422
2021-03-11,81000.000000,82500.000000,81000.000000,82000.000000,76983.859375,23818297
2021-03-12,83100.000000,83500.000000,82400.000000,82800.000000,77734.945313,13530573
2021-03-15,82800.000000,82900.000000,81800.000000,81800.000000,76796.125000,13735798
2021-03-16,82200.000000,83000.000000,82100.000000,82800.000000,77734.945313,12293537
2021-03-17,82800.000000,82900.000000,82000.000000,82300.000000,77265.515625,11625146
2021-03-18,82800.000000,83800.000000,82600.000000,82900.000000,77828.820313,18585244
2021-03-19,82100.000000,82500.000000,81800.000000,81900.000000,76889.984375,15869700
2021-03-22,82000.000000,82300.000000,81700.000000,82000.000000,76983.859375,12670506
2021-03-23,82600.000000,82900.000000,81800.000000,81800.000000,76796.125000,13299907
2021-03-24,81000.000000,81600.000000,80700.000000,81000.000000,76045.046875,17926638
2021-03-25,81000.000000,82100.000000,80800.000000,81200.000000,76232.804688,14758826
2021-03-26,81400.000000,81600.000000,81000.000000,81500.000000,76514.460938,12845778
2021-03-29,81700.000000,81700.000000,81000.000000,81600.000000,76608.351563,14952134
2021-03-30,81600.000000,82300.000000,81300.000000,82200.000000,77514.570313,13121698
2021-03-31,82400.000000,82700.000000,81400.000000,81400.000000,76760.164063,17240518
2021-04-01,82500.000000,83000.000000,82000.000000,82900.000000,78174.656250,18676461
2021-04-02,84000.000000,85200.000000,83900.000000,84800.000000,79966.367188,22997538
2021-04-05,85800.000000,86000.000000,84800.000000,85400.000000,80532.164063,16255990
2021-04-06,86200.000000,86200.000000,85100.000000,86000.000000,81097.953125,19042023
2021-04-07,86100.000000,86200.000000,85400.000000,85600.000000,80720.765625,17885538
2021-04-08,85700.000000,85700.000000,84100.000000,84700.000000,79872.062500,19244259
2021-04-09,84700.000000,84900.000000,83400.000000,83600.000000,78834.773438,18193707
2021-04-12,84100.000000,84100.000000,83100.000000,83200.000000,78457.554688,12915282
2021-04-13,83000.000000,84500.000000,82800.000000,84000.000000,79211.968750,15238206
2021-04-14,84000.000000,84300.000000,83400.000000,84000.000000,79211.968750,13794652
2021-04-15,83700.000000,84500.000000,83400.000000,84100.000000,79306.273438,16377412
2021-04-16,84700.000000,84700.000000,83600.000000,83900.000000,79117.664063,15429522
2021-04-19,83800.000000,84000.000000,83300.000000,83300.000000,78551.859375,15287311
2021-04-20,83300.000000,84000.000000,83100.000000,83900.000000,79117.664063,15521965
2021-04-21,83300.000000,83500.000000,82500.000000,82600.000000,77891.765625,21636079
2021-04-22,82900.000000,83000.000000,82400.000000,82400.000000,77703.171875,13934746
2021-04-23,81900.000000,82900.000000,81600.000000,82800.000000,78080.382813,17805080
2021-04-26,82900.000000,83500.000000,82600.000000,83500.000000,78740.468750,15489938
2021-04-27,83200.000000,83300.000000,82500.000000,82900.000000,78174.656250,12941533
2021-04-28,83200.000000,83200.000000,82100.000000,82100.000000,77420.265625,15596759
2021-04-29,82400.000000,82500.000000,81500.000000,81700.000000,77043.062500,20000973
2021-04-30,81900.000000,82100.000000,81500.000000,81500.000000,76854.468750,18673197
2021-05-03,81000.000000,82400.000000,81000.000000,81700.000000,77043.062500,15710336
2021-05-04,81900.000000,82600.000000,81800.000000,82600.000000,77891.765625,12532550
2021-05-06,81700.000000,82300.000000,81700.000000,82300.000000,77608.859375,17047511
2021-05-07,81800.000000,82100.000000,81500.000000,81900.000000,77231.664063,14154882
2021-05-10,82300.000000,83500.000000,81800.000000,83200.000000,78457.554688,19385027
2021-05-11,82500.000000,82600.000000,81100.000000,81200.000000,76571.554688,28996680
2021-05-12,80800.000000,81200.000000,79800.000000,80000.000000,75439.960938,35812268
2021-05-13,78900.000000,79600.000000,78400.000000,78500.000000,74025.484375,31490096
2021-05-14,79000.000000,80300.000000,78900.000000,80100.000000,75534.257813,16450920
2021-05-17,80800.000000,80900.000000,79200.000000,79600.000000,75062.765625,17740855
2021-05-18,79600.000000,80000.000000,79100.000000,79600.000000,75062.765625,17494407
2021-05-20,79400.000000,79700.000000,79100.000000,79500.000000,74968.460938,16541828
2021-05-21,80100.000000,81500.000000,79800.000000,80100.000000,75534.257813,20961714
2021-05-24,80100.000000,80400.000000,79500.000000,79700.000000,75157.078125,13398666
2021-05-25,80000.000000,80400.000000,79800.000000,79900.000000,75345.671875,13628942
2021-05-26,80400.000000,80500.000000,79700.000000,79800.000000,75251.375000,11984359
2021-05-27,80000.000000,80000.000000,79100.000000,79600.000000,75062.765625,23198510
2021-05-28,79800.000000,80400.000000,79400.000000,80100.000000,75534.257813,12360199
2021-05-31,80300.000000,80600.000000,79600.000000,80500.000000,75911.468750,13321324
2021-06-01,80500.000000,81300.000000,80100.000000,80600.000000,76005.757813,14058401
2021-06-02,80400.000000,81400.000000,80300.000000,80800.000000,76194.367188,16414644
2021-06-03,81300.000000,83000.000000,81100.000000,82800.000000,78080.382813,29546007
2021-06-04,82700.000000,82700.000000,81500.000000,82200.000000,77514.570313,18112259
2021-06-07,82700.000000,82800.000000,81600.000000,81900.000000,77231.664063,16496197
2021-06-08,82300.000000,82600.000000,81800.000000,81900.000000,77231.664063,12781226
2021-06-09,81500.000000,82000.000000,81100.000000,81100.000000,76477.281250,14908823
2021-06-10,81300.000000,81400.000000,80900.000000,81000.000000,76382.960938,17586995
2021-06-11,81200.000000,81700.000000,80700.000000,81000.000000,76382.960938,14087962
2021-06-14,80800.000000,80900.000000,80500.000000,80500.000000,75911.468750,10550078
2021-06-15,80900.000000,81200.000000,80600.000000,80900.000000,76288.664063,10075685
2021-06-16,81500.000000,81900.000000,81100.000000,81800.000000,77137.375000,14999855
2021-06-17,81100.000000,81300.000000,80700.000000,80900.000000,76288.664063,14007385
2021-06-18,81100.000000,81100.000000,80500.000000,80500.000000,75911.468750,14916721
2021-06-21,79700.000000,80000.000000,79600.000000,79900.000000,75345.671875,16063340
2021-06-22,80200.000000,80300.000000,79900.000000,80000.000000,75439.960938,11773365
2021-06-23,80500.000000,80600.000000,79900.000000,80100.000000,75534.257813,13856548
2021-06-24,80400.000000,81400.000000,80100.000000,81200.000000,76571.554688,18771080
2021-06-25,81500.000000,81900.000000,81200.000000,81600.000000,76948.773438,13481405
2021-06-28,81700.000000,82000.000000,81600.000000,81900.000000,77231.664063,11578529
2021-06-29,81900.000000,82100.000000,80800.000000,81000.000000,76721.132813,15744317
2021-06-30,81100.000000,81400.000000,80700.000000,80700.000000,76436.984375,13288643
2021-07-01,80500.000000,80600.000000,80000.000000,80100.000000,75868.671875,13382882
2021-07-02,80000.000000,80400.000000,79900.000000,80000.000000,75773.953125,8753097
2021-07-05,80100.000000,80800.000000,80000.000000,80400.000000,76152.835938,8330969
2021-07-06,80600.000000,81200.000000,80500.000000,81200.000000,76910.570313,12131651
2021-07-07,81200.000000,81300.000000,80300.000000,80800.000000,76531.710938,15992202
2021-07-08,81100.000000,81200.000000,79900.000000,79900.000000,75679.242188,16660998
2021-07-09,79600.000000,79800.000000,79000.000000,79400.000000,75205.664063,22720577
2021-07-12,79900.000000,80000.000000,79500.000000,79700.000000,75489.812500,9768108
2021-07-13,80000.000000,80200.000000,79800.000000,79800.000000,75584.539063,9863450
2021-07-14,79400.000000,79600.000000,79100.000000,79500.000000,75300.375000,11575636
2021-07-15,79800.000000,80600.000000,79500.000000,80600.000000,76342.265625,13766279
2021-07-16,80100.000000,80100.000000,79500.000000,79800.000000,75584.539063,10859399
2021-07-19,79100.000000,79200.000000,78800.000000,79000.000000,74826.789063,13155414
2021-07-20,78500.000000,79000.000000,78400.000000,79000.000000,74826.789063,12456646
2021-07-21,79000.000000,79100.000000,78500.000000,78500.000000,74353.210938,12355296
2021-07-22,79000.000000,79800.000000,78900.000000,79700.000000,75489.812500,12618790
2021-07-23,79700.000000,79900.000000,79200.000000,79300.000000,75110.929688,9098910
2021-07-26,79400.000000,79500.000000,78800.000000,78800.000000,74637.359375,10040975
2021-07-27,79200.000000,79400.000000,78500.000000,78500.000000,74353.210938,11427693
2021-07-28,78300.000000,79200.000000,78100.000000,79200.000000,75016.226563,12743417
2021-07-29,78800.000000,79400.000000,78800.000000,79000.000000,74826.789063,14360453
2021-07-30,78900.000000,78900.000000,78500.000000,78500.000000,74353.210938,13823411
2021-08-02,79200.000000,79500.000000,78700.000000,79300.000000,75110.929688,11739124
2021-08-03,79400.000000,81400.000000,79300.000000,81400.000000,77100.000000,24339360
2021-08-04,82200.000000,83100.000000,81800.000000,82900.000000,78520.765625,25642368
2021-08-05,83300.000000,83300.000000,82000.000000,82100.000000,77763.031250,18485469
2021-08-06,81900.000000,82500.000000,81300.000000,81500.000000,77194.726563,13342623
2021-08-09,81500.000000,82300.000000,80900.000000,81500.000000,77194.726563,15522581
2021-08-10,82300.000000,82400.000000,80100.000000,80200.000000,75963.406250,20362639
2021-08-11,79600.000000,79800.000000,78500.000000,78500.000000,74353.210938,30241137
2021-08-12,77100.000000,78200.000000,76900.000000,77000.000000,72932.429688,42365223
2021-08-13,75800.000000,76000.000000,74100.000000,74400.000000,70469.789063,61270643
2021-08-17,74000.000000,75100.000000,74000.000000,74200.000000,70280.343750,30944847
2021-08-18,73900.000000,74600.000000,73100.000000,73900.000000,69996.195313,29192631
2021-08-19,73500.000000,74400.000000,73100.000000,73100.000000,69238.460938,22166298
2021-08-20,73500.000000,73900.000000,72500.000000,72700.000000,68859.601563,22364803
2021-08-23,73300.000000,74000.000000,73000.000000,73300.000000,69427.906250,19384648
2021-08-24,73900.000000,75700.000000,73900.000000,75600.000000,71606.398438,21016913
2021-08-25,76200.000000,76600.000000,74900.000000,75700.000000,71701.117188,22319664
2021-08-26,76100.000000,76200.000000,74600.000000,74600.000000,70659.218750,16671494
2021-08-27,74300.000000,75000.000000,73800.000000,74300.000000,70375.070313,15172748
2021-08-30,75400.000000,75500.000000,74200.000000,74600.000000,70659.218750,12686999
2021-08-31,74900.000000,76700.000000,74300.000000,76700.000000,72648.304688,24630370
2021-09-01,76700.000000,77100.000000,75900.000000,76800.000000,72743.007813,16114775
2021-09-02,76800.000000,76800.000000,75700.000000,76000.000000,71985.273438,15347486
2021-09-03,76400.000000,76700.000000,76000.000000,76600.000000,72553.570313,12096419
2021-09-06,76800.000000,77600.000000,76600.000000,77300.000000,73216.593750,12861180
2021-09-07,77100.000000,77100.000000,75900.000000,76100.000000,72079.976563,13239401
2021-09-08,76000.000000,76400.000000,75600.000000,76300.000000,72269.429688,11798147
2021-09-09,76400.000000,76600.000000,75000.000000,75300.000000,71322.242188,17600770
2021-09-10,75300.000000,75600.000000,74800.000000,75300.000000,71322.242188,10103212
2021-09-13,75200.000000,76300.000000,75100.000000,76300.000000,72269.429688,11397775
2021-09-14,77100.000000,77700.000000,76600.000000,76600.000000,72553.570313,18167057
2021-09-15,77400.000000,77400.000000,76400.000000,77000.000000,72932.429688,12829128
2021-09-16,77300.000000,77400.000000,76100.000000,76100.000000,72079.976563,13067622
2021-09-17,76300.000000,77200.000000,75900.000000,77200.000000,73121.867188,16289502
2021-09-23,77500.000000,77600.000000,76800.000000,77400.000000,73311.312500,17055590
2021-09-24,77600.000000,77700.000000,77100.000000,77300.000000,73216.593750,12247274
2021-09-27,77300.000000,77700.000000,77000.000000,77700.000000,73595.460938,11699798
2021-09-28,77700.000000,77800.000000,76200.000000,76300.000000,72269.429688,15406382
2021-09-29,74800.000000,75300.000000,73800.000000,74100.000000,70519.289063,23992458
2021-09-30,74300.000000,74800.000000,73700.000000,74100.000000,70519.289063,19919361
2021-10-01,73900.000000,74000.000000,72900.000000,73200.000000,69662.765625,15803395
2021-10-05,73000.000000,73000.000000,71400.000000,72200.000000,68711.093750,24013921
2021-10-06,72600.000000,72800.000000,71200.000000,71300.000000,67854.585938,18956962
2021-10-07,71600.000000,72100.000000,71300.000000,71600.000000,68140.093750,13683532
2021-10-08,72300.000000,72400.000000,71500.000000,71500.000000,68044.929688,14043287
2021-10-12,70700.000000,70900.000000,68700.000000,69000.000000,65665.734375,31001484
2021-10-13,68700.000000,69600.000000,68300.000000,68800.000000,65475.378906,24172015
2021-10-14,69000.000000,69800.000000,68800.000000,69400.000000,66046.398438,19520641
2021-10-15,70200.000000,71000.000000,70000.000000,70100.000000,66712.578125,18051612
2021-10-18,70200.000000,70300.000000,69200.000000,70200.000000,66807.726563,13486391
2021-10-19,70800.000000,71000.000000,70400.000000,70600.000000,67188.421875,9507991
2021-10-20,70700.000000,71000.000000,70200.000000,70300.000000,66902.898438,10151638
2021-10-21,70300.000000,70600.000000,70000.000000,70200.000000,66807.726563,10891094
2021-10-22,70000.000000,70700.000000,70000.000000,70400.000000,66998.078125,8395448
2021-10-25,69900.000000,70600.000000,69500.000000,70200.000000,66807.726563,10029621
2021-10-26,70600.000000,71500.000000,70400.000000,71100.000000,67664.257813,10528252
2021-10-27,71000.000000,71000.000000,70000.000000,70100.000000,66712.578125,10295316
2021-10-28,69500.000000,72200.000000,69500.000000,70700.000000,67283.570313,20644902
2021-10-29,71200.000000,71600.000000,69700.000000,69800.000000,66427.062500,17016151
2021-11-01,70200.000000,70600.000000,69900.000000,69900.000000,66522.242188,11503729
2021-11-02,70800.000000,72200.000000,70700.000000,71500.000000,68044.929688,16812570
2021-11-03,71700.000000,71700.000000,70100.000000,70400.000000,66998.078125,12770428
2021-11-04,71200.000000,71600.000000,70500.000000,70600.000000,67188.421875,11818987
2021-11-05,71600.000000,71600.000000,70200.000000,70200.000000,66807.726563,12667743
2021-11-08,70400.000000,70600.000000,69800.000000,70600.000000,67188.421875,11121981
2021-11-09,70300.000000,71000.000000,70100.000000,70500.000000,67093.242188,11159589
2021-11-10,70300.000000,70900.000000,70200.000000,70200.000000,66807.726563,9422009
2021-11-11,69900.000000,70000.000000,69600.000000,69900.000000,66522.242188,11489122
2021-11-12,70200.000000,70900.000000,69900.000000,70600.000000,67188.421875,10087450
2021-11-15,71700.000000,71900.000000,70900.000000,71400.000000,67949.757813,12420710
2021-11-16,71500.000000,72000.000000,71300.000000,71300.000000,67854.585938,10919239
2021-11-17,71300.000000,71600.000000,70600.000000,70700.000000,67283.570313,11027606
2021-11-18,70700.000000,71000.000000,70200.000000,70200.000000,66807.726563,10144957
2021-11-19,70400.000000,71400.000000,70100.000000,71200.000000,67759.414063,11954728
2021-11-22,73300.000000,75200.000000,73000.000000,74900.000000,71280.625000,27506623
2021-11-23,76000.000000,76000.000000,74500.000000,75300.000000,71661.289063,22029195
2021-11-24,76000.000000,76200.000000,74100.000000,74800.000000,71185.437500,15652305
2021-11-25,75100.000000,75100.000000,73600.000000,73700.000000,70138.609375,12559258
2021-11-26,73500.000000,74100.000000,72000.000000,72300.000000,68806.265625,13002242
2021-11-29,71700.000000,73000.000000,71400.000000,72300.000000,68806.265625,16682559
2021-11-30,73200.000000,73900.000000,70500.000000,71300.000000,67854.585938,30364841
2021-12-01,72000.000000,74800.000000,71600.000000,74400.000000,70804.789063,21954856
2021-12-02,73900.000000,75800.000000,73800.000000,75800.000000,72137.125000,23652940
2021-12-03,75600.000000,76000.000000,74100.000000,75600.000000,71946.812500,18330240
2021-12-06,75100.000000,76700.000000,74900.000000,76300.000000,72612.968750,16391250
2021-12-07,76100.000000,77700.000000,75600.000000,77400.000000,73659.804688,19232453
2021-12-08,78300.000000,78600.000000,77100.000000,77400.000000,73659.804688,21558340
2021-12-09,77400.000000,78200.000000,77000.000000,78200.000000,74421.156250,21604528
2021-12-10,77400.000000,77600.000000,76800.000000,76900.000000,73183.976563,9155219
2021-12-13,77200.000000,78300.000000,76500.000000,76800.000000,73088.812500,15038750
2021-12-14,76500.000000,77200.000000,76200.000000,77000.000000,73279.148438,10976660
2021-12-15,76400.000000,77600.000000,76300.000000,77600.000000,73850.156250,9584939
2021-12-16,78500.000000,78500.000000,77400.000000,77800.000000,74040.492188,11996128
2021-12-17,76800.000000,78000.000000,76800.000000,78000.000000,74230.828125,13108479
2021-12-20,77600.000000,77800.000000,76800.000000,77100.000000,73374.320313,11264375
2021-12-21,77900.000000,78300.000000,77500.000000,78100.000000,74325.992188,14245298
2021-12-22,78900.000000,79400.000000,78800.000000,79400.000000,75563.179688,17105892
2021-12-23,79800.000000,80000.000000,79300.000000,79900.000000,76039.015625,13577498
2021-12-24,80200.000000,80800.000000,80200.000000,80500.000000,76610.015625,12086380
2021-12-27,80600.000000,80600.000000,79800.000000,80200.000000,76324.523438,10783368
2021-12-28,80200.000000,80400.000000,79700.000000,80300.000000,76419.671875,18226325
2021-12-29,80200.000000,80200.000000,78500.000000,78800.000000,75330.820313,19794795
2021-12-30,78900.000000,79500.000000,78100.000000,78300.000000,74852.828125,14236700
2022-01-04,78800.000000,79200.000000,78300.000000,78700.000000,75235.226563,12427416
2022-01-05,78800.000000,79000.000000,76400.000000,77400.000000,73992.460938,25470640
2022-01-06,76700.000000,77600.000000,76600.000000,76900.000000,73514.460938,12931954
2022-01-07,78100.000000,78400.000000,77400.000000,78300.000000,74852.828125,15163757
2022-01-10,78100.000000,78100.000000,77100.000000,78000.000000,74566.046875,9947422
2022-01-11,78400.000000,79000.000000,78000.000000,78900.000000,75426.421875,13221123
2022-01-12,79500.000000,79600.000000,78600.000000,78900.000000,75426.421875,11000502
2022-01-13,79300.000000,79300.000000,77900.000000,77900.000000,74470.445313,13889401
2022-01-14,77700.000000,78100.000000,77100.000000,77300.000000,73896.859375,10096725
2022-01-17,77600.000000,77800.000000,76900.000000,77500.000000,74088.054688,8785122
2022-01-18,77600.000000,77800.000000,76600.000000,77000.000000,73610.070313,9592788
2022-01-19,76500.000000,76900.000000,76100.000000,76300.000000,72940.898438,10598290
2022-01-20,76200.000000,76700.000000,75900.000000,76500.000000,73132.070313,9708168
2022-01-21,75800.000000,75800.000000,74700.000000,75600.000000,72271.703125,15774888
2022-01-24,75400.000000,75800.000000,74700.000000,75100.000000,71793.718750,13691134
2022-01-25,74800.000000,75000.000000,73200.000000,74000.000000,70742.140625,17766704
2022-01-26,74000.000000,74000.000000,74000.000000,74000.000000,70742.140625,0
2022-01-27,73800.000000,74000.000000,71300.000000,71300.000000,68161.007813,22274777
2022-01-28,71300.000000,73700.000000,71200.000000,73300.000000,70072.960938,21367447
